gridkey_on,gridkey_off,count
112100320212,112100322110,1
112100321231,112100332002,1
112100323113,112100330231,2
112100321011,112100321100,1
112100323003,112102110120,1
112102100100,112102100100,4
112100323120,112100313302,1
112102020002,112102020000,11
112100323100,112100320123,2
112100231130,112100231121,3
112100323031,112100323213,20
112100323102,112100321022,1
112102120313,112102120330,1
112102320022,112102320022,10
112100323031,112102100200,1
112102101201,112102101032,1
112100323112,112100330323,1
112100322113,112100323120,1
112100323113,112100323022,1
112100323102,112100332020,7
112102211302,112102211333,1
112100332220,112100332211,1
112102110310,112100323033,1
112100323123,112100323122,387
112100323021,112100321320,2
112100323010,112100321233,170
112103100311,112103100311,68
112100332220,112100323011,1
112102110310,112100323103,1
112100330222,112100323110,1
112102101121,112102101122,1
112100323131,112102033300,1
112100332012,112100323012,1
112100321331,112100330120,1
112100302301,112100300320,1
112100323033,112102100110,2
112101222100,112101222100,2
112100323113,112100332002,155
112102111220,112100332322,1
112100321301,112100321231,1
112102122320,112102300010,1
112100323002,112100321333,1
112100323023,112100323020,78
112100323021,112100332320,1
112101230000,112101223100,1
112100321321,112100321232,6
112100323003,112102102013,1
112102101013,112102102210,1
112102320023,112102320032,1
112102100021,112102100021,3
112100323121,112102110203,1
112100323131,112100323031,75
112103022212,112103022032,1
112100323112,112100213233,1
112100332200,112102111032,1
112100321223,112100313301,1
112102121213,112102132021,1
112100320123,112100302301,1
112102211103,112102101220,1
112100330120,112100330033,2
112100323202,112100323201,15
112102131013,112102131011,1
112100323031,112100330220,1
112102113223,112102113223,2
112100321332,112100332000,6
112102110121,112100323033,1
112102112111,112102113300,1
112100132321,112100132312,1
112100323023,112100330230,1
112102312033,112102310001,1
112100332003,112102101210,1
112100323100,112100231013,1
112102120312,112102102110,1
112102121200,112102121032,1
112100321230,112100321300,7
112100323013,112100323031,3430
112102231221,112102231212,3
112100322122,112100322123,2
112101202200,112100330120,2
112100332003,112100323012,14
112100323033,112100330120,1
112100323013,112100321220,6
112102100113,112100323100,1
112100323211,112100323233,39
112100323122,112100323002,7
112100323113,112100323013,54
112100323033,112100323320,3
112100313301,112100330112,1
112100321030,112100321230,2
112100321211,112100321312,3
112100323123,112100323212,5
112100330220,112100323010,2
112100323311,112100323130,3
112100322311,112102210123,1
112100321221,112100321022,2
112102101213,112102101213,12
112100330222,112100323123,1
112102101302,112100323030,1
112100323030,112102100033,1
112100213320,112100213320,1
112100323130,112102100203,1
112100320300,112100213313,2
112100332200,112100323313,1
112100333311,112100333311,1
112103200132,112103023231,2
112100332133,112100323011,2
112100321211,112100321322,1
112100321203,112100320311,1
112101222202,112101222221,2
112101021232,112101021223,1
112100323101,112100321321,18
112102131000,112102130131,2
112101231033,112101231032,3
112102110123,112100323110,10
112102110120,112102111033,1
112100320133,112100323033,5
112100323331,112100323130,1
112100320133,112100323103,2
112100323300,112100323233,1
112100332132,112100323011,1
112100330223,112100330022,2
112100323121,112100323021,3
112100332211,112100332211,5
112101310313,112101311213,1
112100323013,112100213313,1
112102311212,112102311212,9
112100321231,112100323013,46
112100323011,112100323011,13564
112100321301,112100321310,19
112100323203,112100322331,1
112100322331,112100323123,1
112100321330,112100323012,1
112100323231,112102101013,2
112101232003,112101232002,1
112100323123,112100323030,64
112100323133,112100332200,4
112100323031,112100322320,2
112100323220,112102100103,1
112102013001,112102100200,1
112100321212,112100321312,8
112100323030,112100332003,5
112100330330,112100321331,1
112100323031,112100333122,1
112100322313,112100323011,1
112100330210,112100330212,1
112100332012,112100332030,43
112103023231,112103023230,4
112100323230,112100323211,2
112102110101,112100321323,1
112100323002,112102013031,1
112100323113,112100323121,71
112100330323,112100330222,3
112100323331,112102110001,5
112100321331,112100323033,2
112100323331,112100332201,1
112102021130,112102012321,1
112100332203,112100323023,1
112102231203,112102231201,2
112100323030,112100321330,1
112100321331,112100323103,33
112102102300,112102102302,1
112100323100,112100332023,2
112102110121,112102100110,1
112100303330,112100321111,2
112100321312,112100321311,119
112100321223,112100330201,1
112100321310,112100321311,14
112100231103,112100231013,1
112100323121,112100321312,1
112100323100,112100332001,2
112100323100,112100323202,4
112100323302,112100323130,1
112100323003,112100323123,31
112100323120,112100323023,131
112100323112,112100323231,1
112100323031,112100323210,20
112100322100,112100321221,1
112100323102,112100320311,4
112100323002,112100323301,1
112100323313,112100323033,1
112100332000,112100332003,28
112100321231,112100323121,6
112100323023,112100322303,2
112103101023,112103101023,1
112102100110,112102101002,6
112100323311,112100332201,6
112103023020,112103032102,1
112100323013,112100333011,1
112100323121,112100321322,27
112100332020,112100323103,4
112100321022,112100323033,1
112102310001,112102112001,1
112102120330,112102120302,1
112100323102,112100323110,679
112100332011,112100323001,2
112102100010,112102100221,1
112100332212,112100323013,1
112100322210,112100322210,10
112102332123,112102332120,1
112100321231,112100321212,17
112100322311,112100323110,5
112100322313,112100322313,58
112102101122,112102101123,1
112100320101,112100320101,1
112100321232,112100330321,1
112100323012,112100323210,3
112100323013,112102110130,1
112100323002,112100323101,1
112100323112,112100321232,2
112100323211,112100323203,1
112100332000,112100321330,2
112100320123,112100320123,12
112100332201,112100321230,2
112100332020,112100323033,1
112100321212,112100321322,1
112100323132,112100323233,1
112100302230,112100302231,1
112100321230,112100330201,8
112100323313,112100323103,1
112100323131,112100332022,42
112100321221,112100323123,4
112102110123,112102110120,13
112100321022,112100321003,1
112100321201,112100320133,3
112100330210,112100330211,1
112103120301,112103120211,1
112100332023,112100323133,3
112100323013,112100323021,141
112102100103,112100322313,3
112100323130,112100321230,11
112100323021,112100321311,2
112100323123,112102100110,4
112102110121,112102110102,4
112101220221,112100331330,1
112100213313,112100302222,2
112102332122,112102332120,1
112102110323,112102110323,1
112100332031,112100323113,1
112100323132,112102111222,1
112100322311,112100323112,2
112100323301,112100323130,1
112100330023,112100332002,1
112101222133,112101222132,1
112100323032,112100323231,1
112100321232,112100323120,19
112100132301,112101200222,1
112102101200,112102101200,19
112100323011,112100320133,13
112100323200,112100323202,43
112100332322,112100323133,1
112100332121,112100332100,1
112100320313,112100321221,1
112100323031,112100330203,1
112102121033,112102121032,2
112100323110,112102111033,4
112100333023,112100333122,2
112103200013,112103200013,1
112100332303,112100332310,1
112100323003,112100332132,1
112100323013,112102121322,2
112100322033,112100323220,1
112100332133,112102111032,1
112103030323,112103030332,1
112100203321,112100231133,1
112102013031,112102012332,1
112100332020,112100323030,1
112100321230,112100321333,18
112100323110,112100323012,64
112100331321,112100331303,17
112100323030,112100323032,169
112100332022,112100323131,23
112100323102,112100323112,375
112100332102,112100332031,1
112100323033,112100323122,548
112100323112,112100323001,1
112100332203,112100332203,12
112100323030,112100322310,2
112102111023,112100323121,2
112101232010,112101232100,1
112100323012,112100330203,2
112102012332,112102012333,30
112100323011,112102011332,1
112102110103,112100323131,1
112100323121,112100321220,3
112101311300,112101311213,1
112102111032,112102110102,1
112101222101,112101222313,1
112100321212,112100323031,5
112100321230,112100323131,7
112100323103,112100323122,61
112100332013,112100321313,1
112101231112,112101231110,1
112100231133,112100323103,1
112100313321,112100313321,4
112100330221,112100330322,12
112100323102,112100322133,8
112100332000,112100332011,3
112100321331,112100323030,4
112100323032,112100322330,1
112100323032,112100321232,6
112100323011,112100323313,2
112100323113,112100330302,1
112100332220,112100332003,2
112100322311,112100322133,90
112100323133,112100323123,9
112100321232,112100323111,2
112100330323,112100330231,2
112100320210,112100231310,1
112102212032,112102212032,1
112100312222,112100303330,2
112100321310,112100321313,88
112100321230,112100321210,16
112103020303,112103020302,2
112100033320,112100320102,1
112100321312,112100321313,805
112100323310,112100323130,1
112100323121,112100323031,587
112102100103,112100323011,1
112100330330,112100330330,86
112100320310,112100320121,1
112100323012,112100330221,2
112102101321,112102123331,1
112100321212,112100321220,1
112100321333,112100323113,46
112100323123,112100323103,171
112100323232,112100323031,1
112102011001,112100323120,1
112100330231,112100330320,1
112100321020,112100320131,1
112101121031,112101121031,1
112102001300,112102001300,2
112100332100,112100332002,8
112100330113,112100330112,1
112100330320,112100330233,3
112100332030,112100323131,1
112100330330,112100323011,1
112101222020,112100333122,1
112100321212,112100333023,1
112100323131,112100323113,795
112101230313,112101222031,1
112102230310,112102231221,1
112101022331,112100313301,1
112100332003,112100330223,1
112100333122,112100332033,2
112100330320,112100332003,1
112102310001,112100323123,1
112100332002,112100332000,42
112100320133,112100320132,49
112100323002,112100323102,44
112100330201,112100330023,7
112100320133,112100323030,3
112100323103,112102101212,1
112100322302,112100322303,3
112100323210,112100323211,102
112100321301,112100323012,1
112100321322,112100321313,2
112101302220,112101231110,1
112100323013,112100321322,140
112100323101,112100323130,18
112100323030,112102012321,1
112100331300,112100331300,1
112100330233,112100330223,1
112100321232,112100321320,46
112100323031,112100332202,4
112100323033,112102111022,1
112102100033,112100323012,1
112100323231,112100323120,4
112100332132,112100333120,2
112100323003,112102100103,1
112100323101,112102102121,1
112100321332,112100320131,1
112100132120,112100132300,1
112102100203,112102100202,1
112102110123,112100323112,2
112100323001,112100323100,10
112102101003,112100323023,1
112101232002,112100333023,1
112100323123,112100323033,118
112100323210,112100323300,2
112100330322,112100321233,1
112100323212,112100323032,1
112100323231,112100323111,1
112100332103,112100332112,1
112102100030,112100332000,1
112100320231,112100323100,1
112100323133,112100332020,1
112102100232,112102100103,1
112100323023,112100323200,115
112102120100,112102120302,1
112103120301,112103120300,1
112102012330,112102012333,4
112100330120,112100132313,1
112100320303,112100321230,1
112100323202,112100323003,3
112102313100,112103222133,1
112102110121,112100323030,1
112100323013,112100321312,20
112100332003,112100332013,20
112100321313,112100321221,1
112102101213,112102101302,4
112100322333,112100322333,6
112100231130,112100231133,1
112100323123,112102100100,1
112103202022,112102311033,1
112100330233,112100332013,8
112100323023,112100321323,2
112100323023,112100323000,1
112100321233,112100323100,148
112100320311,112100323012,1
112100330231,112100330212,1
112100300321,112100300302,1
112100332001,112100321221,1
112102211321,112102122003,1
112100323030,112102100013,1
112100323131,112100332212,2
112102211230,112102211302,1
112100323210,112100323132,3
112100323313,112100332220,15
112100321320,112100323023,3
112100323203,112100323022,1
112100321211,112100323031,2
112100321303,112100323012,1
112103211212,112103211212,8
112100323011,112102101302,1
112100332322,112100323003,1
112100323132,112102112100,1
112100321313,112100323003,1
112101222110,112101222101,17
112100330033,112100330201,9
112100331330,112100331330,1048
112100323322,112100323323,1
112100323023,112100332203,1
112100322102,112100322012,1
112100321231,112100300200,1
112100202220,112100202220,73
112100323003,112100320212,3
112101222121,112101222103,3
112102211333,112102211331,1
112101023221,112101023221,6
112100321230,112100323121,39
112100321333,112100330023,1
112101222101,112101222200,1
112100321230,112100321212,587
112100321020,112100321022,2
112100330233,112100321232,1
112100330223,112100330221,48
112100212301,112100213023,1
112100323111,112100321323,8
112100321232,112100323100,72
112102110011,112100332201,2
112100323331,112100323112,1
112100321332,112100332020,1
112100323122,112100321231,2
112100323313,112100323011,3
112100303133,112100323011,1
112100323013,112100231310,1
112102013232,112102013233,1
112100323011,112102100110,1
112100332202,112102101133,2
112100312222,112100321312,1
112100323003,112100332000,1
112100321100,112100321100,1
112100320310,112100320123,2
112100332003,112100321232,3
112100323101,112100323110,224
112100323111,112100323200,2
112100323202,112100322311,12
112100322133,112100323012,6
112100321231,112100330201,2
112100323131,112100330112,2
112100320311,112100323001,2
112102013131,112100323013,1
112100323012,112102101001,1
112103030332,112103032100,2
112100323212,112100323122,1
112100330310,112100331200,2
112100323011,112102032113,1
112100330023,112100323101,1
112102211213,112102211320,2
112100323002,112102120120,1
112100321223,112100323121,8
112100323311,112100323112,1
112100332200,112100323030,1
112102213102,112102213100,1
112103032022,112103020321,1
112102101223,112100323012,1
112100331321,112101222200,1
112102101101,112100323331,3
112100322313,112100323103,2
112102121130,112102121130,2
112100323132,112100332022,3
112101223103,112100321333,1
112101230313,112101231120,1
112100321023,112100321021,8
112100321332,112102110121,2
112102332122,112102332122,7
112100323131,112100323233,4
112100332230,112102110102,1
112100321322,112100321133,2
112100321223,112100321212,3
112100321233,112100321320,119
112100302202,112100323121,1
112100323113,112100333100,1
112100330322,112100323031,19
112100330023,112100330021,2
112100330221,112100323010,1
112102110210,112102110102,1
112100322302,112100322302,27
112100202220,112100202212,8
112100323130,112100323002,14
112102101302,112102101211,1
112102120232,112102102121,1
112100303233,112100320133,1
112100323010,112100323113,5
112100323123,112100323313,1
112102100033,112102100211,2
112100322313,112100323033,2
112100332030,112100323013,5
112100321331,112100323011,3
112102012321,112100323012,1
112100323233,112100323102,1
112102110132,112100323121,1
112100321200,112100321201,4
112100321332,112100323123,3
112100323203,112100323101,1
112102101200,112102101022,1
112100323021,112100323210,8
112102110323,112102131330,1
112100213211,112100213213,1
112103222032,112103222032,6
112100330330,112100330332,1
112100332012,112100332100,11
112100231000,112100321233,1
112103220230,112103220223,2
112102311213,112102311213,1
112100323011,112100323033,80
112100332200,112102110102,1
112100323101,112102110120,1
112100231130,112100231202,1
112100321212,112100321233,7
112100323221,112100323023,1
112100221310,112100221313,1
112100303233,112100303233,6
112103123202,112103123202,7
112103020321,112102131130,1
112100323001,112100323120,6
112100202212,112100202212,27
112100323010,112102111023,1
112100323011,112100323103,377
112100321312,112100321133,3
112101212210,112101212031,3
112102033133,112100321221,1
112100323121,112100321233,14
112100330200,112100323122,1
112100332021,112100323031,4
112102101201,112102101200,3
112102332122,112102332123,20
112100332032,112100332003,1
112100323000,112100320332,1
112100323030,112100323122,71
112100323102,112100321321,13
112102112130,112103200121,1
112100332132,112100323103,3
112100321230,112100323013,271
112100320133,112100323011,19
112100332211,112100323103,1
112100323033,112100323032,307
112102213212,112102213201,1
112100202212,112100202220,7
112100332100,112100323101,2
112100322110,112100322110,8
112100322302,112100323023,1
112100332022,112100323013,2
112100323120,112100321323,19
112100323120,112100323000,3
112100332210,112100332023,1
112100323013,112100313222,2
112100323103,112100323032,8
112103032320,112100323103,1
112100330222,112100332000,5
112100323203,112100323301,1
112102110323,112102113300,1
112100312333,112100313222,1
112100323120,112102111211,1
112100322213,112100322211,1
112100323112,112100323012,28
112100323103,112100332011,1
112102101302,112102101302,10
112100323031,112100321313,14
112100323031,112100332322,2
112102110011,112100323130,2
112100323132,112100332231,1
112100323002,112100323220,1
112100302202,112100323013,1
112100323120,112100323200,14
112100321321,112100321230,44
112100330201,112100323113,2
112100323100,112100323020,3
112102011232,112102011223,1
112100321223,112100323013,54
112100323211,112102013131,1
112100332011,112100332013,181
112102012333,112102031110,1
112100231133,112100320133,1
112100321233,112100323120,31
112103023231,112103201102,4
112100320210,112100320232,1
112100330323,112100323102,4
112102031110,112102102222,1
112101021332,112101023021,1
112100332002,112100323123,26
112100323033,112100332003,4
112100330220,112100330322,1
112102101020,112100323031,1
112100323313,112100323313,92
112100303133,112100303133,33
112100332032,112100323032,1
112100323130,112101222133,1
112102110130,112100332322,1
112100332020,112100321331,1
112102111210,112102110311,1
112100323000,112100323020,1
112100323112,112100332013,2
112100323010,112100321223,111
112102101133,112100323233,1
112100323132,112100323113,18
112100321233,112100320310,3
112100332212,112100323131,2
112100332000,112100332012,5
112100323102,112100320303,1
112100323231,112100323213,7
112103033211,112103211102,1
112100323211,112102111023,1
112102011332,112102011332,15
112100323123,112100322313,2
112102100103,112102100110,4
112100322322,112102100011,8
112102101223,112102101232,1
112102110123,112100332201,1
112100322333,112102100110,2
112102102110,112102120232,1
112100323201,112100323123,11
112102012333,112100323121,1
112100323023,112100322302,1
112100330223,112100330220,8
112100322213,112100323202,1
112102112111,112102113223,1
112100323110,112100321232,8
112102222020,112102222033,1
112102221123,112102221301,1
112100303133,112100320133,1
112100323102,112100323130,138
112100323122,112100321230,4
112100323110,112101202330,1
112100332010,112100323112,1
112100132310,112100132310,1
112100321201,112100323103,1
112102212032,112100323103,1
112100332230,112100323033,1
112100323130,112102101101,1
112100323200,112100323020,3
112100323102,112102102121,1
112102013203,112102100232,1
112102110031,112100323101,1
112100321230,112100231011,3
112102013133,112102013133,10
112100321022,112100320133,166
112100323032,112100323012,32
112100323330,112100323300,1
112100333011,112100321313,1
112100322110,112100323011,1
112100323011,112100323030,173
112100330330,112100323103,1
112100323030,112102100230,1
112102020003,112102020021,2
112100323112,112100330223,3
112100323103,112100321330,5
112102100122,112102100211,1
112100321100,112100321012,1
112100332033,112100323113,8
112100323123,112100323011,30
112102012313,112102012332,1
112100323002,112100321332,2
112100321333,112101232011,1
112100323121,112100322013,1
112100323222,112100320331,1
112100333103,112100333103,1
112100323013,112100332331,1
112102100212,112100323102,1
112102101302,112100323011,2
112100323233,112100323310,3
112102033300,112102033133,1
112101232002,112101223211,1
112102332123,112102332123,84
112100323100,112102110122,1
112100323022,112100323123,12
112102110033,112102110121,1
112102102200,112102102203,1
112101221111,112101221111,9
112100332230,112100323103,2
112100332311,112100323131,1
112100323103,112100332003,104
112100323001,112102101013,1
112102101302,112102101213,3
112102101211,112102101211,1
112100322321,112100322321,16
112102121320,112102120120,1
112100321331,112100321331,1324
112103211212,112103211023,1
112100332312,112100323103,1
112102332123,112102332122,23
112102012333,112100323013,1
112100332200,112100323033,1
112100330201,112100321223,1
112100321312,112100330220,1
112100322333,112100323033,1
112102320322,112102322011,1
112100321321,112100321231,66
112100321320,112100321323,3
112102110121,112102111032,1
112102231312,112102320032,1
112102320032,112102320023,1
112100323122,112100332300,1
112102230300,112102230301,2
112100323202,112100323311,1
112100323013,112100332310,1
112100231011,112100213313,6
112100323023,112100323023,7685
112100323002,112100323022,4
112100323120,112102103123,1
112102203331,112102203331,3
112100332002,112100332020,20
112102021102,112102021102,7
112100321231,112100321210,4
112100322231,112100321220,2
112102101003,112102101022,1
112100323011,112100332220,2
112100323113,112100321333,46
112100332013,112100330220,1
112100321200,112100321022,4
112100302321,112100320212,1
112100322103,112100323002,4
112102030331,112102030330,5
112100323311,112100323110,1
112100322313,112100323030,3
112102100001,112102013312,1
112100332023,112100323311,2
112100332200,112100323103,1
112100323300,112100323113,1
112100323013,112100321233,232
112100332033,112102110100,1
112100322312,112100323013,3
112102011322,112102011032,1
112102330102,112102312332,1
112102110123,112100323130,1
112100321221,112100320312,1
112102100103,112102100100,1
112101032322,112101032320,3
112100330202,112100330223,4
112102111032,112102111032,49
112102100331,112102100313,1
112102332011,112102332123,1
112100323101,112100323112,165
112100331320,112100331330,1
112100323113,112100323131,808
112100332202,112100323132,1
112102210123,112102221300,1
112100320133,112100320133,6542
112100330322,112100321322,9
112100033021,112100033012,1
112100323120,112100322303,1
112100332202,112100332033,1
112100213222,112100231001,1
112100323233,112100323331,1
112101232011,112101223112,1
112100321132,112100321132,3
112100313222,112100323100,1
112102101211,112102101302,3
112100322133,112100322131,1
112100322313,112100323212,2
112100332013,112100332102,24
112100323103,112101211302,1
112100323211,112100323113,1
112100321231,112100321333,2
112102011233,112100323222,1
112100133033,112101021221,1
112100321021,112100321030,4
112102001212,112102001321,1
112100323002,112100321233,2
112100332320,112100323030,1
112100323012,112100323110,80
112100323111,112100323103,14
112100323002,112100320231,1
112102211310,112102102320,1
112100322311,112100323210,4
112100321332,112100323120,59
112100323111,112100323033,5
112100323220,112100323100,2
112100213023,112100211133,1
112100323000,112100322112,1
112100330322,112100323102,18
112100213232,112100213232,8
112100323233,112100323031,5
112101211230,112101211221,1
112100321233,112100231133,2
112102100110,112100323202,1
112102111033,112100323110,8
112100323010,112100323131,2
112100323131,112100323013,116
112100323202,112100323012,2
112100321332,112100323111,47
112100332001,112100323012,1
112102110121,112100323023,1
112100323121,112100330213,1
112100323013,112100323022,9
112100332322,112102111033,2
112100230113,112100231011,1
112100323023,112100320133,1
112100321323,112100330120,3
112100321233,112100323123,2
112102110133,112100321333,1
112103201032,112103201102,1
112100323013,112100321200,1
112100322313,112100323200,45
112100332212,112100332022,1
112100223001,112100223001,1
112101222202,112100331303,1
112100323013,112100332002,43
112100321320,112100323030,3
112100323030,112102101032,1
112100321123,112100321221,1
112100323012,112100320311,1
112101023021,112100313222,1
112100323011,112100323200,6
112101212002,112101301000,1
112100330232,112100330232,38
112100332233,112100323132,1
112103120303,112103120301,5
112103100311,112103100133,12
112100321103,112100321030,1
112100323113,112100332022,7
112102100130,112102101133,1
112100320122,112100320123,1
112100330201,112100321333,1
112100322111,112100322011,1
112100132300,112100132122,2
112100321321,112100323211,1
112100323013,112100321332,100
112100213320,112100213231,1
112100320332,112100321230,1
112100323013,112100321302,3
112100323210,112100323002,1
112100323110,112100323003,12
112102110122,112102110300,1
112100323130,112100330322,1
112100323100,112100323122,26
112100323120,112102110310,1
112100321333,112100323013,47
112100323120,112100323103,908
112100323112,112102110123,1
112100232010,112100223001,1
112100322132,112100322311,17
112100331011,112100331303,1
112100323130,112100332021,9
112100323030,112100323020,28
112100320301,112100320133,1
112100323013,112100330031,1
112100330231,112100330321,4
112100332232,112100323131,1
112100323120,112100323033,540
112100332021,112100323102,8
112100322233,112100322231,1
112100323121,112100332002,36
112100213022,112100212100,2
112100321103,112100321110,1
112100323132,112100323131,46
112100320300,112100231130,1
112100231013,112100323012,1
112101033022,112101032130,1
112100320210,112100323102,1
112100330322,112100332010,2
112100321232,112100330200,1
112102110012,112100323013,2
112100330231,112100323120,1
112100320312,112100231013,1
112100323033,112100332023,1
112100323032,112100322311,6
112100323120,112100320132,1
112102031110,112102013332,1
112100323033,112100323202,4
112100323121,112100323022,2
112101222200,112100331330,2
112100323120,112100323030,510
112100331321,112100331320,1
112100322310,112100322311,27
112100323103,112100323202,7
112100321333,112100312222,1
112100332113,112102110131,1
112102101003,112102100110,1
112102120120,112102120312,1
112100332003,112100323133,1
112100323103,112100332023,1
112100323331,112100332322,1
112100313303,112100313330,5
112100321331,112102110323,1
112102113232,112100323121,1
112100330322,112100323101,8
112100330032,112100323103,1
112102102013,112100323003,2
112100321230,112102103020,1
112100330201,112100330201,1164
112102020020,112102020020,9
112100332021,112100323331,1
112102032311,112102031020,1
112100321022,112100321012,1
112100323122,112100323132,42
112100332033,112100323131,8
112102223033,112102223210,6
112100330023,112100323031,3
112100332210,112100332011,1
112100213233,112100213313,1
112100332310,112100332133,2
112100321100,112100320133,1
112100330221,112100321231,2
112100323013,112102100232,1
112100323102,112100330203,5
112100321320,112100323103,3
112101220323,112101222101,2
112100332021,112100323101,2
112100323013,112102120120,1
112100323300,112100323131,2
112100323203,112100321220,2
112100323011,112100322213,1
112102101300,112102101300,6
112100322120,112100321232,1
112100323012,112100322133,6
112100323122,112100332232,1
112102101013,112102101213,1
112100332002,112100323120,38
112102100221,112100323011,1
112100300331,112100300331,4
112100323332,112100323331,3
112100321310,112100321321,1
112101232002,112101223113,2
112100323102,112100321133,1
112100323003,112100312330,1
112100323203,112100323031,1
112100323022,112100323111,1
112100323121,112100321332,22
112102210321,112102210110,1
112100323122,112100323010,18
112100322331,112100323100,1
112100323211,112100323131,3
112100323120,112100332220,1
112100332002,112100323111,3
112100323013,112100330222,3
112100321221,112100321021,3
112102230300,112102231221,2
112100323022,112100323120,5
112100321330,112100321221,2
112100323123,112100321132,1
112102102222,112102013200,1
112100321223,112100320321,1
112100323111,112100323030,3
112100330232,112100321333,24
112100323113,112100323113,3023
112102110133,112102110133,3
112102111211,112102111022,1
112100323033,112102102110,1
112100322131,112100321321,1
112100323012,112100323112,18
112100330222,112100323100,3
112100330203,112100321231,1
112100332001,112100330223,24
112100323123,112100323023,28
112102103020,112102102130,1
112102101022,112102101023,3
112102223211,112102223033,1
112100320101,112100320133,1
112100323131,112100330201,4
112100320321,112100321220,2
112100313301,112101023223,1
112102110033,112100323100,1
112100321202,112100320132,1
112100320123,112100320133,8
112100322131,112100322133,1
112103000002,112100323121,1
112100323121,112100323301,4
112100323120,112100323011,243
112102112100,112100323031,1
112100323013,112100321032,1
112100323100,112100321213,3
112102031111,112100323121,1
112100332033,112100323121,8
112100323121,112100323310,4
112100323212,112100323202,2
112102100111,112100321230,1
112100323031,112100323222,1
112102110103,112102110103,4
112102221333,112102231312,1
112100313013,112100332002,1
112100323311,112100332202,1
112102110012,112102110012,11
112102031020,112102013110,1
112100313301,112100323013,2
112100330322,112100330231,103
112100320133,112100323200,1
112100330302,112100321332,1
112103200132,112100330220,1
112100323132,112100323121,103
112102110120,112102110123,4
112100323113,112100330112,1
112100321333,112100330232,19
112100323023,112100323212,1
112100321223,112100321223,1233
112100321312,112100330202,1
112100330232,112100323013,1
112100330233,112100322311,1
112100332310,112100332000,1
112102223211,112102223311,1
112100323100,112100321303,1
112100323200,112100322132,1
112100323120,112100322313,12
112100323002,112100321322,6
112102120120,112100323120,1
112100331323,112100331323,3
112100332022,112100332022,132
112100323013,112102012313,1
112100323102,112100332322,1
112102111032,112102111211,4
112102110132,112102110132,14
112100323012,112100321321,1
112100320310,112100320132,3
112102211211,112102211213,1
112100323013,112102110011,4
112100321230,112100132201,1
112100322321,112100323200,1
112100313303,112100330102,1
112100323211,112100323121,20
112100330222,112100323111,1
112100323200,112100322310,3
112100323002,112100322102,8
112100331302,112100331321,1
112100322313,112100322302,1
112102101011,112100323033,1
112100330223,112100323112,4
112100323100,112100330233,1
112100323030,112100332023,1
112100303230,112100303213,1
112100323100,112100321330,2
112100332213,112100323012,1
112102013121,112100323222,1
112100332201,112100323211,1
112100323031,112102110311,1
112100332002,112100323100,28
112100323210,112100321231,1
112100323030,112100323202,2
112102013001,112102013003,1
112100323003,112100321320,1
112100331301,112100331321,1
112100323022,112100323100,1
112100323111,112100323011,3
112102133321,112102313100,2
112100323300,112100323121,8
112100320133,112100231103,1
112102301203,112102301322,1
112100322331,112100323120,3
112102101120,112100332202,1
112100332201,112100332033,4
112100332010,112100330220,1
112100330321,112100323030,3
112100330213,112100330321,1
112102120232,112102033133,1
112101232100,112101232010,1
112100321333,112100330201,3
112100321230,112100230111,1
112100321221,112100321320,52
112102101210,112102103002,1
112100323010,112100323121,14
112100322113,112100322101,1
112100322310,112100323201,1
112100321230,112100332212,1
112100332022,112100323113,3
112100321302,112100323100,2
112100323130,112100332033,2
112100323110,112102110123,13
112102011322,112102011223,1
112100323032,112100323201,73
112101222202,112101222200,14
112100323131,112102110012,1
112100323103,112100323020,3
112101212232,112101230022,1
112100330323,112100331100,1
112100323303,112100323210,1
112100330201,112100323013,16
112100323031,112100332201,4
112100202232,112100202232,2
112100321332,112100323100,73
112100332031,112100323131,4
112100323220,112100323120,5
112100321333,112100321333,7685
112100323120,112100323313,8
112100323100,112100323032,3
112100323013,112100323310,8
112102102130,112100323123,2
112102101013,112100323033,1
112102101002,112102101020,1
112100321320,112100323011,21
112102133311,112102133110,1
112100321321,112100330322,1
112100323112,112100323003,7
112100323130,112100323300,2
112102110131,112102100110,1
112100323123,112100332110,1
112100323033,112100323020,2
112102101013,112100323103,1
112100312313,112100323033,1
112100321312,112102110120,1
112101302122,112101311211,1
112101033022,112101033022,11
112100323013,112100323301,5
112102100330,112100323231,1
112100323120,112102111032,2
112100323222,112100330322,1
112100322121,112100323033,1
112100322321,112100322303,10
112100323123,112100321323,1
112100323012,112100323130,19
112100323213,112100323122,4
112100323012,112100321113,1
112102110131,112102110310,1
112100322110,112100322111,1
112102013110,112102012333,1
112102012331,112102013110,1
112102112133,112102112132,2
112100302203,112100302203,5
112100322133,112100323003,7
112100321211,112100323102,1
112100332202,112102101101,1
112102102110,112100321232,1
112102231212,112102231201,8
112100323131,112100321333,11
112100323132,112102120302,1
112100323202,112102011122,1
112100330210,112100312330,1
112100322331,112100323221,1
112102110011,112100332322,2
112100321210,112100321210,18
112100330220,112100321231,1
112100330302,112100330213,5
112100323020,112100321230,1
112102021112,112102020102,1
112102100221,112102100110,1
112100321313,112100323002,1
112100322111,112100322110,1
112102100212,112102100212,25
112100321221,112100203332,1
112100321232,112100323110,6
112102101020,112100323121,1
112101222101,112101222121,5
112100323122,112100323201,4
112100332233,112100321221,1
112100322313,112100323202,22
112100321231,112100321233,217
